-------------------------------------------------------------------
 Truss Report for "trusses/warren_rise.yaml" | 2023-05-10 21:27:31 
-------------------------------------------------------------------

------------------ Truss Info ------------------
Number of Nodes: 42
Number of Members: 118
Number of Materials: 1
Number of External Forces: 42
Number of Supports: 42
Solve Time: 0.016979 seconds
------------------------------------------------

Node Info
-----------|-----------------|-----|-----|---------------------|---------------------|---------------------|-----------------|
 Node ID   | X               | Y   | Z   | Displacement X      | Displacement Y      | Displacement Z      | Support Type    |
-----------|-----------------|-----|-----|---------------------|---------------------|---------------------|-----------------|
 0         | 0.0             | 0.0 | 0.0 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 1         | 2.8125          | 0.0 | 0.2 | -0.0034             | 0.0039              | -0.0155             | NONE            |
 2         | 5.625           | 0.0 | 0.4 | -0.0063             | -0.0004             | -0.0439             | NONE            |
 3         | 0.0             | 3.2 | 0.0 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 4         | 2.8125          | 3.2 | 0.2 | -0.0034             | 0.0039              | -0.0155             | NONE            |
 5         | 5.625           | 3.2 | 0.4 | -0.0064             | -0.0004             | -0.0439             | NONE            |
 6         | 8.8125          | 0.0 | 0.4 | -0.0037             | -0.003              | -0.0717             | NONE            |
 7         | 12.0            | 0.0 | 0.4 | 0.0001              | 0.0009              | -0.0834             | NONE            |
 8         | 15.1875         | 0.0 | 0.4 | 0.0038              | -0.0029             | -0.0717             | NONE            |
 9         | 18.375          | 0.0 | 0.4 | 0.0064              | -0.0003             | -0.0439             | NONE            |
 10        | 8.8125          | 3.2 | 0.4 | -0.0038             | -0.003              | -0.0717             | NONE            |
 11        | 12.0            | 3.2 | 0.4 | -0.0001             | 0.0009              | -0.0834             | NONE            |
 12        | 15.1875         | 3.2 | 0.4 | 0.0037              | -0.0029             | -0.0717             | NONE            |
 13        | 18.375          | 3.2 | 0.4 | 0.0063              | -0.0003             | -0.0439             | NONE            |
 14        | 21.1875         | 0.0 | 0.2 | 0.0034              | 0.004               | -0.0155             | NONE            |
 15        | 24.0            | 0.0 | 0.0 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 16        | 21.1875         | 3.2 | 0.2 | 0.0034              | 0.004               | -0.0155             | NONE            |
 17        | 24.0            | 3.2 | 0.0 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 18        | 0.0             | 0.0 | 2.2 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 19        | 1.40625         | 0.0 | 2.3 | 0.003               | 0.0016              | -0.0068             | NONE            |
 20        | 4.21875         | 0.0 | 2.5 | 0.0096              | -0.0018             | -0.0286             | NONE            |
 21        | 0.0             | 3.2 | 2.2 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 22        | 1.40625         | 3.2 | 2.3 | 0.003               | 0.0016              | -0.0068             | NONE            |
 23        | 4.21875         | 3.2 | 2.5 | 0.0095              | -0.0018             | -0.0286             | NONE            |
 24        | 5.625           | 0.0 | 2.6 | 0.0086              | -0.002              | -0.0417             | NONE            |
 25        | 7.21875         | 0.0 | 2.6 | 0.0066              | -0.0004             | -0.0588             | NONE            |
 26        | 10.40625        | 0.0 | 2.6 | 0.0026              | -0.0031             | -0.0789             | NONE            |
 27        | 13.59375        | 0.0 | 2.6 | -0.0024             | 0.0031              | -0.0789             | NONE            |
 28        | 16.78125        | 0.0 | 2.6 | -0.0064             | 0.0004              | -0.0587             | NONE            |
 29        | 18.375          | 0.0 | 2.6 | -0.0085             | 0.002               | -0.0416             | NONE            |
 30        | 5.625           | 3.2 | 2.6 | 0.0085              | -0.002              | -0.0416             | NONE            |
 31        | 7.21875         | 3.2 | 2.6 | 0.0064              | -0.0004             | -0.0587             | NONE            |
 32        | 10.40625        | 3.2 | 2.6 | 0.0024              | -0.0031             | -0.0789             | NONE            |
 33        | 13.59375        | 3.2 | 2.6 | -0.0025             | 0.0031              | -0.0789             | NONE            |
 34        | 16.78125        | 3.2 | 2.6 | -0.0066             | 0.0004              | -0.0588             | NONE            |
 35        | 18.375          | 3.2 | 2.6 | -0.0086             | 0.002               | -0.0417             | NONE            |
 36        | 19.78125        | 0.0 | 2.5 | -0.0095             | 0.0018              | -0.0286             | NONE            |
 37        | 22.59375        | 0.0 | 2.3 | -0.003              | -0.0016             | -0.0068             | NONE            |
 38        | 24.0            | 0.0 | 2.2 | 0.0                 | 0.0                 | 0.0                 | PIN             |
 39        | 19.78125        | 3.2 | 2.5 | -0.0095             | 0.0018              | -0.0286             | NONE            |
 40        | 22.59375        | 3.2 | 2.3 | -0.003              | -0.0016             | -0.0068             | NONE            |
 41        | 24.0            | 3.2 | 2.2 | 0.0                 | 0.0                 | 0.0                 | PIN             |
-----------|-----------------|-----|-----|---------------------|---------------------|---------------------|-----------------|

Member Info
-------------|-----------|-----------|-----------------|----------------|-----------------|-----------------|
 58          | 38        | 41        | Steel           | 9e-06          | 0.0             | 0.0             |
 59          | 0         | 19        | Steel           | 0.000324       | 101396.7913     | 312953059.5606  |
 60          | 1         | 20        | Steel           | 0.000225       | 73478.7553      | 326572245.815   |
 61          | 2         | 25        | Steel           | 0.000144       | 47480.7285      | 329727281.5133  |
 62          | 6         | 26        | Steel           | 0.0001         | 15816.5208      | 158165207.8589  |
 63          | 7         | 27        | Steel           | 0.0001         | -15898.4603     | -158984603.4479 |
 64          | 8         | 28        | Steel           | 0.000144       | -47592.6046     | -330504198.2887 |
 65          | 9         | 36        | Steel           | 0.000225       | -68934.0786     | -306373682.5492 |
 66          | 14        | 37        | Steel           | 0.000324       | -95063.5348     | -293405971.7403 |
 67          | 3         | 22        | Steel           | 0.000324       | 101531.4991     | 313368824.2446  |
 68          | 4         | 23        | Steel           | 0.000225       | 73613.1393      | 327169507.8395  |
 69          | 5         | 31        | Steel           | 0.000144       | 47692.8032      | 331200022.2232  |
 70          | 10        | 32        | Steel           | 0.0001         | 16021.3215      | 160213215.4821  |
 71          | 11        | 33        | Steel           | 0.0001         | -15685.9857     | -156859856.7461 |
 72          | 12        | 34        | Steel           | 0.000144       | -47387.8038     | -329081970.7725 |
 73          | 13        | 39        | Steel           | 0.000225       | -68807.7671     | -305812298.0916 |
 74          | 16        | 40        | Steel           | 0.000324       | -94937.5269     | -293017058.3539 |
 75          | 1         | 19        | Steel           | 0.000324       | -94936.1287     | -293012742.9079 |
 76          | 2         | 20        | Steel           | 0.000225       | -68809.7396     | -305821064.9247 |
 77          | 6         | 25        | Steel           | 0.000144       | -47386.1819     | -329070707.7751 |
 78          | 7         | 26        | Steel           | 0.0001         | -15688.2008     | -156882007.5692 |
 79          | 8         | 27        | Steel           | 0.0001         | 16022.9434      | 160229434.1984  |
 80          | 9         | 28        | Steel           | 0.000144       | 47690.5881      | 331184639.7072  |
 81          | 14        | 36        | Steel           | 0.000225       | 73614.6546      | 327176242.7693  |
 82          | 15        | 37        | Steel           | 0.000324       | 101529.419      | 313362404.2329  |
 83          | 4         | 22        | Steel           | 0.000324       | -95065.4849     | -293411990.5265 |
 84          | 5         | 23        | Steel           | 0.000225       | -68932.6579     | -306367368.526  |
 85          | 10        | 31        | Steel           | 0.000144       | -47594.8196     | -330519580.8047 |
 86          | 11        | 32        | Steel           | 0.0001         | -15896.8385     | -158968384.7317 |
 87          | 12        | 33        | Steel           | 0.0001         | 15814.3057      | 158143057.0359  |
 88          | 13        | 34        | Steel           | 0.000144       | 47482.3504      | 329738544.5107  |
 89          | 16        | 39        | Steel           | 0.000225       | 73476.6513      | 326562894.5656  |
 90          | 17        | 40        | Steel           | 0.000324       | 101398.2827     | 312957662.6837  |
 91          | 2         | 24        | Steel           | 9e-06          | -1829.3191      | -203257672.9052 |
 92          | 9         | 29        | Steel           | 9e-06          | -1860.3245      | -206702721.1256 |
 93          | 5         | 30        | Steel           | 9e-06          | -1860.2115      | -206690167.2815 |
 94          | 13        | 35        | Steel           | 9e-06          | -1829.3051      | -203256118.101  |
 95          | 0         | 18        | Steel           | 9e-06          | 0.0             | 0.0             |
 96          | 3         | 21        | Steel           | 9e-06          | 0.0             | 0.0             |
 97          | 15        | 38        | Steel           | 9e-06          | 0.0             | 0.0             |
 98          | 17        | 41        | Steel           | 9e-06          | 0.0             | 0.0             |
 99          | 0         | 4         | Steel           | 9e-06          | 18.9992         | 2111018.6293    |
 100         | 2         | 4         | Steel           | 9e-06          | -18.9992        | -2111018.6293   |
 101         | 2         | 10        | Steel           | 9e-06          | 20.1202         | 2235581.9681    |
 102         | 7         | 10        | Steel           | 9e-06          | -20.1202        | -2235581.9681   |
 103         | 7         | 12        | Steel           | 9e-06          | 20.1202         | 2235581.9681    |
 104         | 9         | 12        | Steel           | 9e-06          | -20.1202        | -2235581.9681   |
 105         | 9         | 16        | Steel           | 9e-06          | 18.9992         | 2111018.6293    |
 106         | 15        | 16        | Steel           | 9e-06          | -18.9992        | -2111018.6293   |
 107         | 19        | 21        | Steel           | 9e-06          | 244.2208        | 27135648.8902   |
 108         | 19        | 23        | Steel           | 9e-06          | -297.8732       | -33097020.3199  |
 109         | 23        | 24        | Steel           | 9e-06          | 244.2208        | 27135648.8902   |
 110         | 24        | 31        | Steel           | 9e-06          | -249.6774       | -27741936.443   |
 111         | 26        | 31        | Steel           | 9e-06          | 315.4496        | 35049952.0931   |
 112         | 26        | 33        | Steel           | 9e-06          | -315.4496       | -35049952.0931  |
 113         | 28        | 33        | Steel           | 9e-06          | 315.4496        | 35049952.0931   |
 114         | 28        | 35        | Steel           | 9e-06          | -249.6774       | -27741936.443   |
 115         | 35        | 36        | Steel           | 9e-06          | 244.2208        | 27135648.8902   |
 116         | 36        | 40        | Steel           | 9e-06          | -297.8732       | -33097020.3199  |
 117         | 38        | 40        | Steel           | 9e-06          | 244.2208        | 27135648.8902   |
-------------|-----------|-----------|-----------------|----------------|-----------------|-----------------|

Material Info
-----------------|---------------------------------|-----------------|
 Material Name   | Young's Modulus                 | Max Stress      |
-----------------|---------------------------------|-----------------|
 Steel           | 200,000,000,000                 | 530,000,000     |
-----------------|---------------------------------|-----------------|

External Force Info
-------------|-----|-----|-----------------|
 Force ID    | X   | Y   | Z               |
-------------|-----|-----|-----------------|
 0           | 0.0 | 0.0 | -11,362.6323    |
 1           | 0.0 | 0.0 | -22,675.4232    |
 2           | 0.0 | 0.0 | -24,097.6645    |
 3           | 0.0 | 0.0 | -11,361.1653    |
 4           | 0.0 | 0.0 | -22,678.3574    |
 5           | 0.0 | 0.0 | -24,094.6437    |
 6           | 0.0 | 0.0 | -25,566.0286    |
 7           | 0.0 | 0.0 | -25,579.7957    |
 8           | 0.0 | 0.0 | -25,566.0286    |
 9           | 0.0 | 0.0 | -24,097.6645    |
 10          | 0.0 | 0.0 | -25,569.1359    |
 11          | 0.0 | 0.0 | -25,576.6884    |
 12          | 0.0 | 0.0 | -25,569.1359    |
 13          | 0.0 | 0.0 | -24,094.6437    |
 14          | 0.0 | 0.0 | -22,675.4232    |
 15          | 0.0 | 0.0 | -11,362.6323    |
 16          | 0.0 | 0.0 | -22,678.3574    |
 17          | 0.0 | 0.0 | -11,361.1653    |
 18          | 0.0 | 0.0 | -25.6197        |
 19          | 0.0 | 0.0 | -107.7313       |
 20          | 0.0 | 0.0 | -66.9241        |
 21          | 0.0 | 0.0 | -26.8225        |
 22          | 0.0 | 0.0 | -105.0614       |
 23          | 0.0 | 0.0 | -69.594         |
 24          | 0.0 | 0.0 | -15.7696        |
 25          | 0.0 | 0.0 | -76.5666        |
 26          | 0.0 | 0.0 | -103.9173       |
 27          | 0.0 | 0.0 | -100.81         |
 28          | 0.0 | 0.0 | -79.3499        |
 29          | 0.0 | 0.0 | -13.3371        |
 30          | 0.0 | 0.0 | -13.3371        |
 31          | 0.0 | 0.0 | -79.3499        |
 32          | 0.0 | 0.0 | -100.81         |
 33          | 0.0 | 0.0 | -103.9173       |
 34          | 0.0 | 0.0 | -76.5666        |
 35          | 0.0 | 0.0 | -15.7696        |
 36          | 0.0 | 0.0 | -69.594         |
 37          | 0.0 | 0.0 | -105.0614       |
 38          | 0.0 | 0.0 | -26.8225        |
 39          | 0.0 | 0.0 | -66.9241        |
 40          | 0.0 | 0.0 | -107.7313       |
 41          | 0.0 | 0.0 | -25.6197        |
-------------|-----|-----|-----------------|

--------------------------------------------------
Truss Report Generated by this super epik software
--------------------------------------------------
K Matrix
[  37847773.1   208814.4   12923836.1  -31123623.4        0.0   -2213235.4          0.0        0.0          0.0          0.0        0.0          0.0    -183528.2  -208814.4     -13050.9          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0   -6540621.5        0.0  -10697549.8          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0 ]
[    208814.4   800084.3      14849.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0  -562500.0          0.0    -208814.4  -237584.3     -14849.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0 ]
[  12923836.1    14849.0   18472932.5   -2213235.4        0.0    -157385.6          0.0        0.0          0.0          0.0        0.0          0.0     -13050.9   -14849.0       -928.1          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0   -818181.8  -10697549.8        0.0  -17496436.9          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0 ]
[ -31123623.4        0.0   -2213235.4   53766329.5        0.0   -1488991.1  -10162815.8        0.0    -722689.1          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0   -7937792.2        0.0   11853769.6   -4542098.2        0.0   -7428854.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0 ]
[         0.0        0.0          0.0          0.0   562500.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0  -562500.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0          0.0        0.0          0.0          0.0        0.0          0.0          0.0        0.0         0.0 ]
